MonthlyIncomeID,StudentID,MonthlyIncome,Month,Year
4213,952,517,October,2022
4214,4710,970,February,2022
4215,99,657,October,2021
4216,2642,877,August,2023
4217,2106,846,September,2020
4218,4222,1727,September,2023
4219,5354,1251,December,2020
4220,1609,1099,December,2020
4221,2784,1968,January,2020
4222,308,988,October,2023
4223,324,1950,February,2021
4224,818,980,December,2021
4225,4554,950,November,2021
4226,1758,1901,September,2022
4227,263,1602,March,2022
4228,60,769,January,2023
4229,5102,931,September,2020
4230,2468,1922,November,2021
4231,2830,951,March,2021
4232,2975,1378,October,2022
4233,5331,899,September,2021
4234,3993,840,July,2021
4235,2837,1541,November,2023
4236,979,1307,March,2021
4237,262,1889,September,2023
4238,2134,1461,December,2022
4239,3840,1988,September,2022
4240,4534,761,July,2020
4241,4576,1694,March,2020
4242,4818,1342,February,2021
4243,5290,1615,January,2022
4244,4378,1034,June,2023
4245,2324,862,January,2022
4246,2254,1955,November,2023
4247,3293,1347,December,2021
4248,3794,1411,June,2023
4249,5106,1153,December,2022
4250,3798,1657,August,2023
4251,4934,1293,March,2022
4252,1425,1408,October,2023
4253,1992,1160,July,2021
4254,3300,1807,December,2023
4255,3376,1394,September,2023
4256,731,528,November,2021
4257,3478,1359,August,2020
4258,1415,1290,May,2023
4259,5127,1124,March,2021
4260,3387,1765,February,2023
4261,2453,1678,January,2020
4262,3011,1700,February,2020
4263,4292,1895,October,2020
4264,4929,1267,May,2020
4265,1022,721,June,2021
4266,931,1844,December,2023
4267,2917,1243,May,2021
4268,3494,1100,May,2021
4269,1968,1047,July,2020
4270,2442,1073,November,2023
4271,655,1637,November,2021
4272,3006,1194,September,2023
4273,4157,1974,May,2021
4274,4879,589,September,2022
4275,5241,1170,January,2020
4276,4717,1188,October,2021
4277,2785,764,September,2020
4278,2720,644,May,2022
4279,3678,1644,November,2020
4280,2367,658,August,2020
4281,481,1719,June,2021
4282,3043,1890,November,2020
4283,4946,1571,August,2022
4284,4369,767,April,2020
4285,4192,1825,August,2020
4286,2905,591,January,2021
4287,1100,1688,February,2022
4288,3957,1779,March,2021
4289,1334,784,May,2022
4290,646,1275,March,2023
4291,1034,1900,June,2020
4292,4713,620,February,2020
4293,3285,1491,September,2022
4294,1914,582,May,2020
4295,5336,1941,September,2020
4296,1984,1504,August,2020
4297,5241,1873,August,2023
4298,1471,1882,April,2020
4299,406,1565,January,2021
4300,2804,1966,May,2020
4301,505,1983,September,2023
4302,5388,974,September,2023
4303,805,1485,June,2023
4304,2187,1358,August,2022
4305,4537,1230,January,2020
4306,711,1908,November,2022
4307,4732,1052,April,2022
4308,3819,1645,September,2020
4309,3770,1549,July,2020
4310,5064,1179,January,2022
4311,1633,1143,February,2020
4312,3986,1056,December,2022
4313,2093,1087,March,2021
4314,122,1694,September,2023
4315,347,1001,March,2021
4316,5429,1082,May,2023
4317,1159,1876,March,2022
4318,3478,1586,January,2022
4319,890,714,September,2023
4320,1738,907,September,2020
4321,4196,1590,September,2020
4322,1163,1440,June,2023
4323,744,1371,April,2020
4324,1960,685,September,2023
4325,2612,1843,October,2020
4326,1203,962,June,2020
4327,2261,1295,June,2023
4328,1934,609,September,2021
4329,1673,802,December,2022
4330,3021,1963,December,2020
4331,1243,1404,August,2020
4332,3098,1628,June,2020
4333,4954,1796,May,2021
4334,4853,874,April,2020
4335,3127,1558,December,2021
4336,1497,1305,November,2022
4337,4148,1484,June,2020
4338,1320,714,August,2022
4339,1395,1366,March,2021
4340,5072,1858,July,2022
4341,3874,767,September,2023
4342,3846,1908,March,2021
4343,3879,1425,September,2021
4344,3063,1768,May,2023
4345,730,1729,November,2023
4346,338,1802,December,2023
4347,3628,858,October,2020
4348,734,1166,July,2023
4349,3361,1390,May,2022
4350,4948,1638,November,2020
4351,269,1937,September,2023
4352,4846,1707,January,2020
4353,4498,1638,July,2021
4354,4614,1207,June,2023
4355,3722,968,August,2021
4356,1151,851,July,2023
4357,4491,739,May,2020
4358,3651,1531,January,2020
4359,1097,1388,June,2020
4360,1120,1730,February,2021
4361,3267,513,November,2022
4362,4350,1234,April,2023
4363,2266,878,October,2021
4364,3886,762,October,2020
4365,2462,719,January,2022
4366,936,1019,April,2021
4367,2622,1245,December,2023
4368,4415,633,October,2023
4369,1105,1879,June,2021
4370,853,544,June,2020
4371,3224,1471,December,2023
4372,2538,1001,September,2021
4373,4390,1173,December,2022
4374,4574,937,December,2022
4375,4179,1358,March,2021
4376,5340,1408,June,2023
4377,3681,1451,July,2020
4378,1,1980,July,2020
4379,908,1056,September,2023
4380,4289,1343,February,2021
4381,2731,1502,May,2021
4382,5384,1013,October,2021
4383,4565,1961,March,2023
4384,515,1030,July,2023
4385,5358,823,October,2022
4386,2100,1654,September,2021
4387,4792,1562,August,2022
4388,3880,970,April,2022
4389,5359,1720,August,2022
4390,361,1182,October,2022
4391,2047,1731,May,2023
4392,926,1285,March,2021
4393,3539,1202,July,2022
4394,4867,1881,September,2022
4395,335,1720,November,2023
4396,2475,1290,September,2022
4397,1123,1954,December,2022
4398,916,1658,February,2021
4399,503,1482,April,2021
4400,4908,1708,March,2021
4401,2826,1465,March,2020
4402,845,688,July,2022
4403,1154,798,December,2022
4404,2241,1486,April,2023
4405,154,1786,April,2020
4406,3454,1566,November,2023
4407,2757,1815,September,2022
4408,4137,1192,July,2022
4409,3336,1351,November,2022
4410,1611,1169,January,2021
4411,744,693,January,2021
4412,338,1938,September,2020
4413,1944,824,March,2020
4414,3103,812,January,2022
4415,5162,596,April,2023
4416,3902,1196,June,2020
4417,2387,1031,June,2021
4418,1242,588,July,2020
4419,5022,1508,November,2022
4420,4218,1965,June,2023
4421,3268,1255,February,2023
4422,3865,870,September,2020
4423,4014,1959,February,2022
4424,4126,502,October,2023
4425,5391,673,July,2020
4426,4695,785,April,2020
4427,3348,1281,July,2023
4428,1564,1270,November,2022
4429,1430,800,August,2022
4430,3520,612,May,2023
4431,3379,1909,November,2020
4432,9,1188,April,2020
4433,1215,1592,April,2022
4434,1874,727,March,2021
4435,3147,550,January,2023
4436,2958,1202,October,2023
4437,3218,648,February,2020
4438,2682,1046,May,2021
4439,3152,1718,November,2021
4440,2616,1299,November,2021
4441,1237,1138,June,2023
4442,2781,887,December,2020
4443,420,761,December,2023
4444,3339,713,September,2020
4445,2943,1075,November,2020
4446,4296,1781,November,2022
4447,3120,1095,August,2021
4448,4686,543,March,2023
4449,3706,748,January,2023
4450,3641,1024,July,2022
4451,3190,1775,April,2022
4452,5080,929,August,2022
4453,1720,1953,December,2021
4454,4762,1715,February,2023
4455,5406,1397,September,2022
4456,3295,1614,May,2023
4457,608,1116,July,2022
4458,2268,1331,October,2023
4459,322,1396,November,2021
4460,258,1662,June,2021
4461,4971,1179,February,2022
4462,1177,1673,June,2022
4463,1346,1472,December,2022
4464,1982,598,February,2020
4465,5265,896,December,2023
4466,3855,747,April,2022
4467,2004,1947,October,2020
4468,2574,1863,January,2023
4469,4882,1570,January,2023
4470,2844,1836,December,2023
4471,3886,1333,September,2021
4472,3146,1956,May,2021
4473,4402,1622,December,2022
4474,166,1180,March,2020
4475,1086,840,May,2020
4476,3857,1148,July,2023
4477,3506,1554,June,2020
4478,4555,1415,December,2021
4479,1661,1552,September,2022
4480,665,1883,June,2021
4481,5222,1825,February,2020
4482,3462,892,December,2023
4483,2107,1267,December,2020
4484,2177,737,January,2020
4485,3502,778,March,2021
4486,2995,809,February,2021
4487,1933,1449,May,2020
4488,1303,898,October,2023
4489,314,1318,April,2022
4490,3555,1079,April,2022
4491,4994,1590,July,2021
4492,3012,1146,December,2023
4493,1881,1682,February,2023
4494,302,1813,December,2023
4495,830,1386,July,2021
4496,5044,1380,June,2022
4497,3345,1767,March,2020
4498,4693,831,November,2023
4499,2679,591,May,2020
4500,1916,1896,April,2023
4501,4328,1076,February,2023
4502,5457,971,June,2022
4503,4117,1432,September,2022
4504,3386,1357,July,2020
4505,1276,1617,September,2022
4506,3019,587,September,2022
4507,4373,1200,August,2021
4508,460,1466,August,2023
4509,1165,728,October,2023
4510,1650,638,October,2020
4511,4822,1296,March,2021
4512,146,1143,November,2021
4513,62,680,August,2023
4514,4930,1102,January,2021
4515,1104,1131,October,2021
4516,2001,1226,December,2023
4517,2022,1225,February,2020
4518,3683,909,February,2022
4519,3164,1653,March,2021
4520,683,558,February,2021
4521,217,1460,November,2022
4522,4820,721,May,2023
4523,2629,723,August,2020
4524,5362,1802,July,2022
4525,1327,1761,July,2021
4526,4548,1141,August,2021
4527,3409,1833,December,2022
4528,1103,756,December,2023
4529,3442,569,June,2023
4530,2628,1684,April,2020
4531,2736,619,May,2020
4532,1751,984,May,2023
4533,4729,1028,July,2021
4534,625,1292,March,2021
4535,2402,1046,February,2023
4536,4596,1100,December,2022
4537,1963,936,November,2021
4538,3429,1975,March,2020
4539,2909,1771,September,2020
4540,1720,1229,December,2021
4541,4584,680,December,2020
4542,3527,1558,May,2020
4543,4318,1997,August,2020
4544,457,1602,April,2022
4545,3098,768,November,2022
4546,1303,1569,March,2022
4547,4102,1777,May,2022
4548,4468,829,November,2022
4549,4916,1002,December,2021
4550,3209,1069,September,2020
4551,1751,1355,December,2020
4552,5493,1342,February,2022
4553,3723,1155,March,2022
4554,24,700,January,2020
4555,1622,1323,August,2021
4556,508,507,July,2023
4557,4978,1142,May,2021
4558,4909,986,February,2023
4559,493,1063,October,2020
4560,265,1765,November,2021
4561,82,1128,August,2023
4562,368,1346,October,2023
4563,2972,1264,June,2020
4564,2226,789,October,2023
4565,3455,612,June,2023
4566,444,783,January,2023
4567,780,724,March,2023
4568,3535,1421,October,2021
4569,642,1368,April,2020
4570,102,787,October,2021
4571,3174,1639,March,2022
4572,2666,744,April,2021
4573,2228,507,March,2021
4574,5499,933,January,2022
4575,2673,1619,November,2022
4576,3635,1895,October,2023
4577,3994,1860,May,2021
4578,126,1137,January,2022
4579,3681,839,April,2023
4580,2684,1788,April,2022
4581,1239,1114,June,2020
4582,2936,871,October,2022
4583,81,1819,January,2023
4584,4500,1498,November,2023
4585,3394,1696,October,2023
4586,1549,1754,July,2023
4587,5380,612,November,2020
4588,5302,878,October,2023
4589,3867,1123,January,2020
4590,3249,501,February,2022
4591,2762,909,February,2021
4592,4047,564,May,2020
4593,2529,585,February,2021
4594,1280,1696,July,2021
4595,2769,1277,January,2021
4596,2289,614,July,2020
4597,1544,1620,August,2022
4598,3506,1250,December,2021
4599,3234,1485,November,2023
4600,4446,1856,September,2020
4601,1569,1598,April,2023
4602,5134,1113,March,2022
4603,4809,930,April,2023
4604,1603,1824,February,2022
4605,732,1060,August,2021
4606,664,1135,May,2020
4607,312,579,May,2020
4608,5279,650,March,2021
4609,1309,1660,May,2023
4610,325,1496,May,2021
4611,677,1580,May,2023
4612,4520,862,June,2021
4613,2217,1702,May,2020
4614,3584,1160,January,2023
4615,893,524,February,2020
4616,5171,1485,December,2022
4617,4907,571,September,2020
4618,947,580,April,2020
4619,1080,692,January,2021
4620,1300,636,September,2022
4621,4298,1350,January,2021
4622,4178,1034,August,2020
4623,4369,1754,May,2022
4624,4058,1002,December,2023
4625,2871,582,April,2023
4626,3260,817,May,2021
4627,1358,1064,October,2021
4628,191,1130,July,2021
4629,313,1870,April,2023
4630,630,1065,February,2023
4631,2290,1406,July,2023
4632,2556,1839,March,2022
4633,2499,611,September,2022
4634,504,1312,December,2020
4635,394,839,May,2022
4636,1613,1950,September,2022
4637,3110,1028,March,2020
4638,3155,731,December,2023
4639,3806,881,November,2022
4640,2242,960,May,2022
4641,945,719,November,2020
4642,1162,1540,April,2023
4643,4560,891,December,2020
4644,1997,1661,April,2023
4645,3432,1246,December,2023
4646,1301,1325,January,2022
4647,1041,762,June,2022
4648,5223,1047,August,2022
4649,2951,1124,May,2023
4650,2001,1156,February,2021
4651,2001,1083,September,2020
4652,2603,820,June,2021
4653,5218,1979,July,2023
4654,3739,1271,June,2021
4655,4283,547,April,2020
4656,2962,1399,May,2023
4657,3780,652,November,2021
4658,1467,1657,June,2020
4659,4914,1176,May,2023
4660,159,1162,February,2022
4661,2188,717,November,2023
4662,1958,1145,October,2023
4663,3048,1321,October,2020
4664,827,1410,July,2020
4665,2706,1651,February,2020
4666,3324,707,September,2021
4667,4071,665,February,2022
4668,731,1846,September,2022
4669,896,1489,October,2023
4670,3592,1319,November,2022
4671,4033,686,February,2020
4672,767,822,September,2023
4673,1934,1595,December,2020
4674,3021,1544,May,2023
4675,4630,1185,May,2020
4676,1893,1885,August,2020
4677,665,1882,April,2021
4678,381,1806,April,2022
4679,1278,1730,March,2023
4680,4421,846,June,2020
4681,4029,1776,September,2022
4682,3493,984,March,2021
4683,1009,1088,October,2023
4684,4923,766,May,2023
4685,5026,513,August,2023
4686,4465,1411,November,2023
4687,2508,1701,April,2023
4688,5175,1303,November,2022
4689,5352,630,November,2022
4690,2312,968,November,2022
4691,862,1243,March,2021
4692,1932,1148,March,2022
4693,161,1539,April,2020
4694,61,648,February,2020
4695,3713,1414,July,2021
4696,3481,1019,May,2023
4697,4912,1490,December,2022
4698,4447,1103,January,2022
4699,379,1772,March,2021
4700,3421,1727,June,2023
4701,1211,1014,October,2023
4702,1888,1827,December,2022
4703,1993,1460,October,2023
4704,1437,798,September,2021
4705,4058,983,September,2023
4706,76,1518,December,2022
4707,3003,582,July,2023
4708,4165,1177,February,2022
4709,222,509,December,2021
4710,1820,893,June,2020
4711,2961,737,September,2021
4712,4104,555,March,2022
4713,1307,1772,December,2021
4714,2652,1466,January,2023
4715,4027,579,January,2021
4716,5170,1481,March,2021
4717,3024,729,March,2023
4718,467,848,September,2022
4719,5279,1208,October,2020
4720,1076,1338,May,2022
4721,5204,1458,October,2021
4722,1594,1770,January,2022
4723,510,1875,January,2020
4724,73,1466,September,2021
4725,4485,1075,January,2023
4726,4508,1624,November,2021
4727,842,611,May,2023
4728,4534,612,June,2022
4729,5347,742,September,2022
4730,727,860,July,2021
4731,5155,1839,October,2022
4732,1892,1443,June,2021
4733,2521,1103,December,2022
4734,3933,1934,February,2022
4735,1911,1937,September,2023
4736,3719,1781,February,2023
4737,1169,1217,January,2023
4738,4818,1178,March,2023
4739,2490,1774,January,2020
4740,5187,1745,June,2020
4741,1801,919,September,2022
4742,105,1984,January,2020
4743,1593,789,December,2023
4744,4296,1379,January,2020
4745,5338,734,May,2021
4746,312,1398,November,2023
4747,4821,1842,June,2022
4748,620,563,August,2022
4749,4824,1193,July,2023
4750,5219,932,December,2023
4751,997,1440,February,2022
4752,642,665,March,2021
4753,1014,1540,May,2021
4754,2904,795,August,2020
4755,2034,1860,January,2023
4756,5231,1816,February,2022
4757,3973,593,February,2023
4758,3498,585,March,2020
4759,2959,961,December,2023
4760,2787,1845,May,2020
4761,5364,1684,March,2021
4762,1506,766,November,2021
4763,1155,1682,March,2021
4764,5032,947,February,2023
4765,4647,1858,June,2022
4766,435,711,April,2023
4767,3185,886,April,2021
4768,1599,1047,May,2021
4769,4330,1060,July,2021
4770,122,1203,August,2023
4771,3240,793,January,2023
4772,4756,914,September,2021
4773,116,661,July,2020
4774,1252,1025,May,2020
4775,1538,1033,October,2020
4776,5273,914,October,2020
4777,2012,935,April,2023
4778,2369,1742,August,2023
4779,3083,1603,November,2023
4780,1306,1553,January,2020
4781,2231,571,August,2023
4782,5210,1057,October,2023
4783,4858,739,May,2023
4784,1292,1219,March,2023
4785,1233,1918,November,2020
4786,343,1771,July,2020
4787,521,1139,September,2021
4788,4067,652,February,2023
4789,5141,1605,June,2020
4790,833,1487,May,2021
4791,478,1695,October,2021
4792,4540,823,July,2023
4793,3808,768,June,2021
4794,3686,936,March,2022
4795,167,1694,February,2023
4796,1327,1303,April,2022
4797,1673,1931,July,2023
4798,3961,1638,May,2022
4799,1076,551,December,2023
4800,100,1329,April,2021
4801,1240,592,July,2022
4802,93,1336,February,2022
4803,293,1446,June,2023
4804,1200,922,January,2023
4805,2902,697,October,2022
4806,5484,963,March,2023
4807,5023,898,October,2023
4808,2598,1370,June,2020
4809,26,1579,June,2023
4810,2309,585,October,2021
4811,2453,1984,December,2020
4812,3325,1884,June,2022
4813,1404,1607,August,2023
4814,794,1390,February,2023
4815,4933,935,September,2022
4816,3971,1183,March,2021
4817,4936,701,March,2022
4818,305,1145,July,2020
4819,451,1510,December,2022
4820,1248,1981,September,2020
4821,960,593,May,2023
4822,4992,1726,February,2022
4823,775,1481,November,2022
4824,2924,997,May,2021
4825,3438,529,January,2020
4826,5082,796,May,2022
4827,2108,685,June,2021
4828,1424,1165,November,2020
4829,5500,1821,November,2023
4830,1948,1589,October,2021
4831,3293,1198,April,2022
4832,1754,630,November,2023
4833,193,934,April,2021
4834,5415,1141,April,2022
4835,1212,1386,January,2021
4836,278,1954,October,2023
4837,4144,1125,September,2021
4838,5274,898,September,2022
4839,916,901,June,2022
4840,3379,631,January,2023
4841,4356,1993,November,2020
4842,609,1183,May,2022
4843,1427,1595,April,2022
4844,1694,1576,March,2020
4845,891,1925,February,2020
4846,1089,1039,April,2022
4847,2189,1180,September,2022
4848,4141,1288,December,2021
4849,2276,691,November,2023
4850,1337,745,March,2023
4851,2124,900,March,2020
4852,4868,991,April,2023
4853,1710,1809,June,2022
4854,1594,976,August,2020
4855,158,1211,October,2022
4856,3483,569,September,2020
4857,2697,1019,September,2023
4858,5058,1134,November,2020
4859,4608,1372,September,2020
4860,473,665,September,2023
4861,1099,718,April,2020
4862,1811,1636,December,2022
4863,629,1092,February,2023
4864,4311,1808,October,2020
4865,2730,1963,December,2021
4866,2890,1509,May,2020
4867,4418,1926,October,2020
4868,1990,829,December,2022
4869,5254,1847,June,2020
4870,4784,1141,August,2022
4871,1967,1879,October,2022
4872,1961,903,May,2022
4873,5331,1031,March,2021
4874,1612,550,December,2020
4875,5319,1783,February,2020
4876,5299,775,August,2021
4877,532,1961,January,2020
4878,3402,1001,August,2021
4879,4020,1022,November,2022
4880,2402,1112,January,2020
4881,3349,983,March,2023
4882,483,1094,November,2020
4883,4089,773,December,2022
4884,4429,1374,July,2020
4885,574,945,March,2022
4886,2506,1450,December,2022
4887,861,1112,June,2020
4888,3854,1155,July,2023
4889,1334,1433,September,2020
4890,3392,1258,June,2020
4891,175,1919,January,2020
4892,4278,734,September,2023
4893,1268,1322,June,2020
4894,2978,1212,February,2023
4895,1681,1101,June,2023
4896,297,1987,January,2022
4897,3646,1091,February,2020
4898,400,820,November,2020
4899,4945,675,October,2020
4900,3953,1736,February,2020
4901,3254,993,September,2021
4902,5004,1987,November,2021
4903,4230,1309,September,2021
4904,2240,1984,May,2020
4905,4560,964,March,2022
4906,5182,966,February,2022
4907,3835,1825,June,2021
4908,3415,591,September,2022
4909,1736,525,November,2021
4910,1067,610,March,2023
4911,1497,1816,June,2022
4912,855,834,November,2020
4913,2279,1424,August,2020
4914,4997,1821,January,2022
4915,2086,1298,June,2022
4916,2661,1656,June,2022
4917,4770,1986,August,2023
4918,5237,604,August,2023
4919,2990,1932,July,2021
4920,1558,1371,February,2022
4921,5161,1212,August,2020
4922,3035,841,June,2020
4923,5254,645,December,2023
4924,466,1630,April,2021
4925,1228,1659,May,2023
4926,774,1405,September,2021
4927,4056,1372,October,2023
4928,5476,1397,February,2023
4929,1654,915,February,2022
4930,4894,909,December,2020
4931,514,1324,June,2020
4932,2229,1194,February,2022
4933,666,720,December,2022
4934,4152,725,May,2023
4935,3419,1124,January,2021
4936,1795,1504,August,2023
4937,3098,704,November,2023
4938,1979,1270,November,2020
4939,1973,1418,June,2022
4940,2683,1622,June,2021
4941,53,1146,July,2021
4942,3607,1518,January,2020
4943,332,1032,May,2022
4944,2914,1102,June,2021
4945,2616,1575,October,2020
4946,1467,1391,July,2023
4947,3490,1130,October,2020
4948,3175,671,October,2023
4949,952,1975,June,2021
4950,3491,801,March,2023
4951,3135,1232,May,2022
4952,3977,884,July,2020
4953,97,1007,January,2023
4954,1316,1390,December,2021
4955,1183,930,October,2023
4956,128,870,May,2020
4957,360,1164,April,2022
4958,5105,886,April,2021
4959,4042,669,September,2020
4960,2414,1850,January,2022
4961,1429,810,October,2022
4962,721,1169,February,2023
4963,4368,1939,May,2021
4964,3161,988,April,2021
4965,180,1090,April,2020
4966,478,954,December,2022
4967,1516,619,March,2020
4968,465,1918,October,2021
4969,1291,945,March,2020
4970,3221,931,February,2020
4971,2166,1077,September,2022
4972,511,1307,September,2023
4973,812,526,December,2022
4974,4276,1753,July,2023
4975,107,686,January,2020
4976,1914,1108,October,2021
4977,643,1387,September,2022
4978,2374,590,December,2022
4979,3785,909,October,2020
4980,3223,1693,September,2020
4981,5347,1305,July,2021
4982,229,1241,July,2021
4983,5164,1812,April,2023
4984,3195,1920,November,2022
4985,4127,608,October,2022
4986,3115,864,April,2023
4987,1965,1052,September,2021
4988,1655,1556,May,2020
4989,2788,1067,March,2023
4990,50,1185,August,2023
4991,290,1769,August,2020
4992,357,918,March,2023
4993,3625,1322,January,2020
4994,1930,1831,September,2023
4995,5122,1187,August,2021
4996,3605,1249,December,2021
4997,903,1559,November,2020
4998,420,1632,December,2022
4999,4389,879,March,2021
5000,3458,1142,August,2021
5001,4012,1479,February,2022
5002,5190,1229,June,2021
5003,191,1261,November,2023
5004,2132,1533,December,2020
5005,3814,1404,August,2023
5006,1532,982,September,2022
5007,771,1013,February,2022
5008,1178,1656,February,2022
5009,3778,1849,October,2020
5010,962,1676,November,2020
5011,589,1401,March,2021
5012,2360,1575,November,2023
5013,634,1339,November,2021
5014,2772,1079,October,2023
5015,3890,1266,September,2020
5016,1196,1921,July,2020
5017,162,1177,December,2023
5018,3818,692,October,2022
5019,4564,1663,February,2023
5020,4378,1129,May,2022
5021,2951,840,June,2021
5022,3508,816,February,2023
5023,3658,1071,July,2020
5024,5072,1877,September,2021
5025,2152,1681,February,2021
5026,5319,1354,May,2022
5027,543,974,August,2023
5028,788,1851,March,2020
5029,5395,981,July,2020
5030,1511,666,December,2020
5031,2370,1541,July,2020
5032,5279,1121,October,2020
5033,675,1293,November,2020
5034,786,1177,August,2021
5035,2153,581,May,2023
5036,5078,974,April,2020
5037,4510,590,November,2023
5038,2227,1986,May,2020
5039,4609,1706,August,2021
5040,158,1051,January,2021
5041,2916,1191,May,2020
5042,1153,741,July,2021
5043,2686,1370,March,2020
5044,4559,1776,November,2023
5045,249,1181,May,2023
5046,4580,1393,October,2020
5047,87,759,October,2020
5048,2837,578,December,2021
5049,3505,1294,July,2021
5050,3471,842,October,2022
5051,819,1644,January,2023
5052,2280,1513,July,2020
5053,725,1190,August,2021
5054,2328,839,January,2022
5055,420,1570,June,2022
5056,5325,1470,December,2021
5057,2220,1249,October,2020
5058,2666,1354,March,2022
5059,3230,1126,June,2020
5060,4355,832,April,2020
5061,327,1863,November,2023
5062,4153,853,May,2021
5063,2048,1252,September,2021
5064,2535,823,March,2020
5065,1326,718,January,2020
5066,4916,1488,September,2020
5067,4213,1239,August,2020
5068,4127,1431,May,2021
5069,1402,1703,June,2022
5070,2309,701,August,2023
5071,4480,1104,November,2021
5072,4720,1609,December,2021
5073,2077,940,March,2022
5074,4057,1538,May,2023
5075,3114,835,March,2020
5076,3057,1772,October,2021
5077,1476,658,March,2021
5078,2018,999,July,2022
5079,4555,1701,August,2020
5080,1025,1660,January,2021
5081,546,996,July,2020
5082,339,1327,June,2021
5083,4931,1672,May,2021
5084,2052,1647,June,2023
5085,2560,1538,February,2021
5086,3220,1680,August,2022
5087,1116,1488,June,2022
5088,3955,711,September,2022
5089,5483,744,November,2020
5090,2579,1857,May,2020
5091,4777,836,June,2021
5092,955,1049,March,2022
5093,3730,1599,November,2020
5094,3094,1598,August,2023
5095,1503,1706,July,2022
5096,5239,1613,September,2021
5097,3172,663,May,2021
5098,2618,1997,July,2021
5099,3498,1698,November,2021
5100,1213,661,March,2023
5101,2646,701,October,2020
5102,841,1358,March,2023
5103,5370,1086,January,2021
5104,2450,846,February,2023
5105,4623,1786,April,2023
5106,3237,1885,October,2021
5107,486,903,April,2020
5108,663,1079,December,2022
5109,3346,1320,July,2022
5110,642,1174,November,2020
5111,2647,1628,April,2023
5112,4746,870,March,2023
5113,2825,1756,January,2023
5114,4436,1523,June,2023
5115,1344,1511,December,2023
5116,2868,955,June,2022
5117,1494,742,April,2022
5118,3355,1444,November,2023
5119,3456,683,April,2022
5120,5135,1693,August,2023
5121,1054,554,August,2021
5122,4343,917,September,2022
5123,5165,1985,March,2023
5124,2131,1925,October,2023
5125,3551,763,October,2022
5126,3554,1314,December,2022
5127,2083,1208,October,2020
5128,375,1039,October,2023
5129,4656,1146,September,2022
5130,2494,613,September,2020
5131,2164,1599,December,2020
5132,3974,1931,September,2022
5133,226,1981,July,2021
5134,1069,1641,October,2022
5135,5385,1539,October,2020
5136,3909,1792,April,2023
5137,766,1038,May,2021
5138,3682,1260,June,2021
5139,1956,633,January,2022
5140,5016,1394,May,2020
5141,3926,1881,November,2023
5142,3627,838,November,2022
5143,302,1921,January,2022
5144,2257,809,May,2020
5145,1753,1650,February,2023
5146,3295,692,April,2021
5147,3256,815,November,2022
5148,973,602,February,2023
5149,2611,1657,September,2021
5150,2629,1479,September,2023
5151,3608,581,February,2021
5152,526,1185,January,2021
5153,5381,930,August,2020
5154,988,560,October,2022
5155,1719,1498,May,2020
5156,2480,1421,September,2020
5157,3892,1154,March,2022
5158,435,982,September,2022
5159,885,805,February,2021
5160,1866,1463,June,2021
5161,1433,1947,November,2022
5162,685,1564,July,2022
5163,2216,1181,August,2023
5164,2039,1552,September,2023
5165,168,844,May,2020
5166,3095,1082,August,2020
5167,2964,565,January,2021
5168,5206,1798,December,2021
5169,5329,835,October,2022
5170,4752,1367,May,2022
5171,3939,1008,February,2023
5172,2243,1984,June,2022
5173,2150,1241,April,2021
5174,4301,1968,January,2020
5175,4155,937,November,2023
5176,4760,761,January,2023
5177,3597,1458,May,2020
5178,3492,686,December,2020
5179,494,1477,February,2020
5180,5183,1599,January,2021
5181,4557,1586,January,2022
5182,3492,1703,November,2020
5183,4651,1416,March,2022
5184,828,1723,January,2022
5185,758,1010,May,2020
5186,476,1614,June,2020
5187,3748,855,June,2022
5188,2874,538,November,2022
5189,563,1881,February,2023
5190,4461,974,July,2022
5191,3658,1058,March,2023
5192,3245,500,November,2021
5193,5420,1352,March,2021
5194,2363,1592,October,2023
5195,1502,1264,November,2023
5196,4269,1338,January,2022
5197,87,1417,December,2021
5198,1629,847,July,2022
5199,1709,1698,November,2023
5200,4072,897,December,2020
5201,925,880,September,2022
5202,1287,1395,August,2023
5203,4203,1429,December,2020
5204,4711,1448,August,2021
5205,298,1616,February,2021
5206,45,551,September,2023
5207,243,876,May,2020
5208,4788,1569,January,2021
5209,1089,1870,October,2021
5210,112,1151,June,2023
5211,698,1863,February,2022
5212,784,1631,November,2021
5213,4400,1389,February,2022
5214,3131,520,October,2023
5215,735,1691,September,2022
5216,110,1725,October,2022
5217,1824,990,February,2020
5218,2452,1930,August,2022
5219,1459,1368,November,2022
5220,4308,1744,September,2023
5221,3990,1129,June,2022
5222,4218,1751,October,2021
5223,4063,740,April,2021
5224,2267,1780,January,2022
5225,2897,717,July,2020
5226,5264,1496,November,2022
5227,2405,675,July,2023
5228,1296,1068,September,2020
5229,1543,1858,April,2020
5230,799,713,January,2021
5231,1212,1581,September,2020
5232,5296,830,July,2023
5233,2409,1237,June,2023
5234,4630,1965,January,2020
5235,4413,536,June,2021
5236,324,1427,March,2022
5237,1412,540,March,2022
5238,2046,875,May,2021
5239,773,634,November,2023
5240,3310,759,December,2023
5241,661,669,March,2021
5242,396,1407,February,2020
5243,525,1023,November,2022
5244,3849,901,November,2021
5245,3031,750,November,2022
5246,1193,1773,July,2021
5247,3384,1334,February,2022
5248,2701,1166,January,2021
5249,3712,1915,September,2020
5250,4443,1222,May,2021
