SpendingID,StudentID,CategoryID,Month,Year,Amount
3838,2996,1,November,2021,548
3839,762,5,May,2022,539
3840,3619,1,December,2021,889
3841,463,4,November,2022,273
3842,4427,3,December,2023,209
3843,2194,5,June,2021,876
3844,4446,5,June,2021,144
3845,4792,4,June,2021,612
3846,1471,1,December,2023,205
3847,2323,3,July,2023,147
3848,1611,4,December,2021,548
3849,3215,2,May,2023,832
3850,1098,2,February,2023,656
3851,4580,5,April,2022,533
3852,3603,2,March,2023,429
3853,1429,4,November,2023,685
3854,1416,3,August,2021,223
3855,2852,3,September,2023,207
3856,1233,4,January,2021,340
3857,3256,2,November,2021,662
3858,1784,5,July,2020,276
3859,5127,1,January,2022,123
3860,3471,2,April,2022,662
3861,145,5,October,2020,891
3862,864,1,October,2021,981
3863,2062,5,September,2020,928
3864,187,5,April,2022,406
3865,1433,2,September,2021,162
3866,4253,5,October,2020,903
3867,5394,4,June,2020,853
3868,3699,5,September,2022,357
3869,1414,3,March,2021,932
3870,3112,4,March,2021,455
3871,218,4,January,2022,926
3872,4448,4,August,2023,718
3873,5313,5,April,2021,871
3874,4138,2,January,2020,423
3875,5282,1,February,2020,933
3876,5098,1,July,2020,551
3877,4599,4,September,2022,906
3878,1588,3,December,2022,139
3879,5237,5,November,2023,892
3880,351,3,August,2021,154
3881,698,1,January,2023,451
3882,3928,5,August,2020,351
3883,4585,2,November,2020,321
3884,5171,3,January,2022,377
3885,2455,5,December,2021,657
3886,3950,1,November,2022,360
3887,4666,2,December,2022,816
3888,2557,3,March,2023,983
3889,4974,2,June,2022,387
3890,1510,5,June,2023,931
3891,5418,2,April,2020,814
3892,4354,1,April,2021,905
3893,821,1,March,2023,548
3894,1979,1,August,2021,940
3895,3229,2,April,2022,461
3896,1800,5,January,2022,458
3897,1332,3,December,2022,394
3898,5258,5,May,2021,365
3899,5319,2,August,2022,717
3900,1111,3,July,2023,570
3901,2365,4,May,2022,622
3902,2130,3,November,2020,269
3903,1087,5,August,2020,654
3904,104,1,July,2022,833
3905,3730,2,August,2023,400
3906,5048,4,March,2022,995
3907,4653,3,November,2022,150
3908,2802,2,December,2023,978
3909,5125,3,March,2021,499
3910,3441,4,December,2023,976
3911,4235,4,December,2022,773
3912,4039,2,October,2020,832
3913,2028,2,May,2022,438
3914,3580,1,January,2023,703
3915,2743,3,April,2021,131
3916,2809,2,October,2020,511
3917,2459,3,June,2021,444
3918,1561,5,July,2023,898
3919,5261,2,December,2023,370
3920,5052,1,January,2021,287
3921,5302,3,September,2022,160
3922,800,4,June,2023,112
3923,1325,4,August,2020,153
3924,4369,2,January,2022,454
3925,2169,3,July,2020,128
3926,4315,3,March,2023,386
3927,2412,1,December,2021,614
3928,1724,3,July,2023,199
3929,3734,4,May,2020,843
3930,1849,4,September,2021,769
3931,2307,2,September,2020,119
3932,1802,4,January,2020,420
3933,2299,3,January,2020,535
3934,3860,3,March,2020,814
3935,5175,4,March,2022,939
3936,2771,5,July,2021,292
3937,3357,2,June,2020,344
3938,3786,1,January,2020,788
3939,433,3,December,2023,830
3940,889,5,November,2022,783
3941,1553,4,March,2023,714
3942,2909,2,June,2023,714
3943,637,2,November,2023,438
3944,1921,2,August,2020,601
3945,713,1,December,2021,555
3946,3702,1,October,2021,128
3947,5056,1,April,2020,332
3948,838,1,January,2020,194
3949,5027,4,July,2021,259
3950,2894,4,July,2023,938
3951,4102,4,August,2021,738
3952,1200,5,June,2021,278
3953,275,1,January,2021,188
3954,3621,2,June,2023,155
3955,119,3,November,2020,122
3956,2314,5,May,2021,147
3957,293,4,May,2023,916
3958,3297,2,August,2022,562
3959,2191,3,April,2022,930
3960,1280,3,April,2023,757
3961,2110,1,December,2021,337
3962,2416,3,July,2021,413
3963,1525,4,November,2020,779
3964,4152,4,March,2023,516
3965,2084,2,January,2022,962
3966,311,5,November,2023,632
3967,3581,2,May,2022,501
3968,506,1,September,2022,233
3969,4525,5,March,2022,185
3970,1519,5,April,2021,454
3971,5138,4,September,2022,380
3972,1376,5,November,2021,399
3973,3300,4,December,2023,797
3974,2719,1,June,2023,927
3975,4699,4,June,2023,504
3976,2897,1,March,2021,862
3977,5381,5,February,2020,161
3978,816,4,June,2022,411
3979,3515,2,July,2023,475
3980,3219,1,January,2022,497
3981,4329,4,September,2020,749
3982,834,4,September,2023,483
3983,2633,1,May,2021,236
3984,4429,1,April,2023,783
3985,5084,2,May,2021,933
3986,166,1,November,2022,368
3987,4534,5,April,2023,402
3988,2852,4,April,2020,413
3989,1692,2,January,2022,315
3990,4559,4,August,2020,337
3991,4649,3,December,2021,275
3992,1435,3,December,2021,589
3993,3400,3,January,2021,612
3994,5397,4,November,2020,713
3995,2281,5,September,2020,626
3996,4992,3,December,2023,422
3997,2448,2,August,2022,589
3998,4952,5,March,2022,385
3999,2865,1,October,2023,626
4000,3185,2,April,2023,410
4001,1864,2,January,2020,305
4002,4508,5,March,2022,196
4003,2066,3,May,2023,443
4004,4747,1,March,2023,712
4005,4499,1,September,2021,489
4006,110,1,February,2020,741
4007,3785,3,September,2022,167
4008,3675,2,October,2022,561
4009,115,1,January,2023,453
4010,2894,2,July,2020,898
4011,2280,2,August,2022,902
4012,2354,4,August,2023,674
4013,3158,4,November,2021,560
4014,5394,5,April,2022,984
4015,2156,3,February,2022,144
4016,1802,3,February,2022,336
4017,4428,5,August,2020,590
4018,1960,2,December,2021,857
4019,635,4,March,2021,906
4020,599,2,November,2020,290
4021,944,4,January,2022,349
4022,2271,4,October,2021,709
4023,3404,1,March,2022,655
4024,69,5,December,2022,692
4025,5050,4,March,2023,455
4026,1519,5,April,2023,155
4027,1776,5,February,2020,476
4028,4646,4,December,2023,521
4029,1330,3,October,2022,688
4030,5213,5,May,2021,790
4031,4563,2,July,2020,704
4032,2549,2,September,2023,294
4033,746,4,June,2022,366
4034,2684,3,August,2023,953
4035,4113,2,August,2020,892
4036,5107,5,June,2021,700
4037,4561,1,September,2020,461
4038,1599,3,July,2023,812
4039,3401,5,June,2023,113
4040,41,5,November,2021,469
4041,3318,3,October,2020,676
4042,127,3,March,2023,139
4043,3421,1,April,2021,956
4044,393,5,January,2022,851
4045,1596,5,November,2023,130
4046,2487,2,October,2020,594
4047,1874,5,December,2022,766
4048,5145,1,July,2021,467
4049,3343,2,December,2020,674
4050,5000,3,September,2023,878
4051,2414,3,November,2021,822
4052,3256,4,January,2022,109
4053,4507,3,July,2021,759
4054,1328,5,April,2020,581
4055,3721,4,May,2021,247
4056,3259,3,October,2023,587
4057,611,3,July,2022,660
4058,84,1,March,2023,910
4059,1540,3,February,2023,267
4060,1968,1,June,2022,831
4061,2311,3,December,2022,957
4062,596,3,December,2023,210
4063,419,3,February,2023,674
4064,1110,3,February,2020,631
4065,352,1,January,2021,539
4066,5392,5,March,2021,263
4067,4736,4,September,2022,730
4068,2663,3,February,2021,857
4069,1054,3,August,2020,420
4070,3270,3,September,2020,671
4071,3637,1,February,2023,455
4072,3041,4,September,2020,407
4073,671,4,July,2021,730
4074,204,1,May,2020,887
4075,5497,5,May,2023,939
4076,1767,4,February,2022,585
4077,1588,4,May,2022,508
4078,5128,1,October,2022,888
4079,1096,5,March,2021,479
4080,3680,4,May,2022,175
4081,4765,5,November,2023,305
4082,3258,3,February,2020,949
4083,3335,3,July,2021,137
4084,4245,3,October,2023,158
4085,4783,3,May,2022,649
4086,5421,1,July,2023,305
4087,1891,3,July,2021,324
4088,5486,5,June,2023,935
4089,865,2,February,2021,827
4090,4500,5,May,2021,663
4091,4846,4,September,2020,551
4092,3996,4,November,2023,469
4093,4110,3,September,2021,908
4094,3290,5,May,2021,910
4095,5078,1,August,2022,776
4096,4217,3,April,2020,524
4097,60,1,May,2023,151
4098,414,2,November,2023,804
4099,2385,4,June,2020,923
4100,1897,3,October,2020,319
4101,1541,4,November,2021,940
4102,430,5,May,2022,749
4103,39,4,March,2021,638
4104,1062,1,May,2022,986
4105,4575,3,December,2023,809
4106,2748,5,October,2023,455
4107,2450,1,June,2021,936
4108,3541,2,August,2020,827
4109,5283,5,July,2021,647
4110,2933,2,December,2020,513
4111,1281,5,July,2021,801
4112,3269,1,September,2021,185
4113,1356,1,September,2023,961
4114,4063,5,September,2023,261
4115,2026,4,July,2023,298
4116,4032,1,March,2020,508
4117,934,3,August,2021,229
4118,1756,4,January,2020,391
4119,5301,1,December,2021,707
4120,3284,4,September,2022,338
4121,1768,3,March,2022,405
4122,3709,5,May,2023,784
4123,3663,2,July,2021,451
4124,1469,1,October,2023,318
4125,1056,2,May,2023,196
4126,3684,3,May,2020,418
4127,753,1,April,2023,224
4128,3347,3,May,2023,382
4129,5277,2,May,2020,299
4130,246,3,September,2023,962
4131,1689,4,May,2020,565
4132,2548,2,June,2022,426
4133,4848,4,October,2020,166
4134,209,5,April,2023,625
4135,1529,2,August,2020,960
4136,4886,4,May,2022,224
4137,1691,1,May,2021,726
4138,5004,4,September,2023,847
4139,2008,5,September,2022,746
4140,1632,2,November,2022,143
4141,2120,3,February,2023,739
4142,3029,3,July,2023,692
4143,4795,4,October,2022,291
4144,3510,3,July,2023,184
4145,5297,2,April,2023,132
4146,2321,3,February,2023,840
4147,2948,3,October,2023,755
4148,4526,1,January,2022,351
4149,55,3,November,2021,911
4150,1699,4,September,2023,592
4151,4682,4,November,2022,104
4152,3995,3,November,2023,508
4153,3178,4,November,2020,751
4154,3563,4,September,2020,781
4155,4555,2,December,2023,754
4156,4768,1,September,2021,826
4157,850,3,September,2020,366
4158,426,2,August,2021,986
4159,1670,3,May,2021,365
4160,4235,1,June,2022,648
4161,746,4,May,2020,609
4162,4175,5,May,2021,774
4163,3421,2,June,2020,497
4164,3335,5,November,2022,539
4165,3672,3,June,2020,940
4166,2876,2,July,2021,408
4167,2847,3,March,2020,968
4168,2487,2,July,2023,853
4169,3083,4,November,2022,531
4170,133,4,January,2020,339
4171,3136,2,July,2022,397
4172,2108,2,October,2023,241
4173,4999,1,July,2021,291
4174,668,5,January,2020,756
4175,3711,3,January,2023,336
4176,1596,1,August,2020,376
4177,642,3,October,2022,426
4178,4749,4,March,2021,730
4179,3502,3,October,2021,782
4180,2781,3,January,2022,307
4181,2864,5,June,2022,905
4182,3644,5,August,2023,730
4183,1757,3,July,2022,404
4184,1926,5,June,2023,144
4185,1759,2,May,2023,379
4186,1890,2,May,2022,612
4187,490,1,March,2021,364
4188,3895,3,September,2023,551
4189,4797,2,January,2021,112
4190,1636,1,January,2021,367
4191,1863,1,September,2021,559
4192,2848,3,June,2021,367
4193,1813,5,June,2021,180
4194,4333,3,November,2020,606
4195,5236,3,March,2022,631
4196,1803,5,April,2020,684
4197,3446,2,July,2020,215
4198,3582,3,December,2022,601
4199,2211,2,April,2021,674
4200,2482,2,December,2020,674
4201,2845,1,October,2020,442
4202,3218,2,September,2021,732
4203,2329,3,April,2022,586
4204,2886,2,August,2021,587
4205,3966,4,January,2023,172
4206,5087,1,September,2022,154
4207,1192,3,February,2021,448
4208,1484,5,February,2022,761
4209,1328,3,April,2023,251
4210,4593,2,August,2020,478
4211,1967,3,November,2021,196
4212,1668,5,April,2020,522
4213,1777,1,January,2021,843
4214,1932,2,November,2020,630
4215,1822,5,June,2022,381
4216,5333,4,April,2022,818
4217,1440,1,September,2022,997
4218,603,2,July,2023,463
4219,961,2,December,2020,148
4220,1396,1,June,2021,193
4221,2736,2,February,2023,774
4222,3299,5,October,2020,364
4223,2973,4,January,2020,399
4224,2167,2,July,2021,969
4225,2151,2,November,2020,681
4226,2554,3,June,2022,544
4227,5021,5,February,2021,469
4228,3067,1,November,2022,832
4229,4312,3,December,2021,624
4230,3950,2,June,2021,530
4231,5051,5,December,2022,305
4232,4311,4,August,2022,888
4233,3453,4,March,2020,597
4234,1042,2,October,2020,168
4235,1019,2,April,2021,538
4236,1471,3,March,2022,820
4237,2028,1,December,2022,478
4238,967,2,December,2021,105
4239,3270,2,June,2021,784
4240,892,5,November,2020,171
4241,2810,3,September,2022,992
4242,2906,5,May,2022,482
4243,2455,5,March,2021,244
4244,2355,4,May,2022,447
4245,313,1,July,2021,524
4246,4982,5,October,2020,404
4247,1443,2,March,2021,807
4248,348,2,May,2020,226
4249,178,1,April,2022,328
4250,4254,4,June,2021,496
4251,2774,1,May,2022,843
4252,3679,2,November,2022,715
4253,5394,3,May,2020,838
4254,177,5,March,2021,221
4255,175,1,December,2020,724
4256,3330,4,February,2021,955
4257,869,1,August,2023,280
4258,3592,2,September,2020,386
4259,1426,2,March,2021,920
4260,1612,5,August,2020,957
4261,3214,5,August,2023,599
4262,359,5,July,2022,220
4263,2911,5,April,2022,432
4264,132,2,April,2021,230
4265,1264,1,August,2022,499
4266,4864,2,March,2021,264
4267,5356,2,December,2022,932
4268,5133,1,January,2020,922
4269,4428,5,March,2022,567
4270,1868,5,November,2023,740
4271,3505,3,July,2023,430
4272,1880,3,February,2020,577
4273,2748,1,February,2020,393
4274,2917,5,May,2021,750
4275,564,2,December,2020,646
4276,5158,2,January,2021,415
4277,3682,4,December,2021,792
4278,3890,3,November,2022,845
4279,101,1,June,2020,256
4280,5488,3,January,2021,908
4281,5317,2,February,2021,399
4282,4636,4,December,2023,641
4283,4572,4,December,2021,630
4284,2287,1,October,2023,304
4285,4877,2,October,2023,827
4286,5114,3,March,2023,653
4287,165,5,July,2022,983
4288,5372,4,October,2020,884
4289,768,4,May,2023,818
4290,2096,5,March,2023,126
4291,5267,2,June,2023,476
4292,4516,4,November,2021,516
4293,1251,2,July,2021,146
4294,5343,2,September,2023,634
4295,2152,2,September,2023,507
4296,4806,3,February,2022,225
4297,314,4,October,2020,104
4298,3143,2,November,2023,339
4299,2394,5,March,2023,519
4300,3599,1,November,2021,360
4301,2136,1,June,2022,606
4302,3489,3,January,2022,941
4303,2515,2,October,2023,549
4304,2120,1,June,2022,157
4305,2350,1,December,2022,345
4306,4637,4,January,2023,651
4307,5412,2,March,2021,442
4308,2973,4,February,2020,916
4309,3243,2,October,2020,130
4310,5437,3,March,2022,717
4311,3362,1,July,2022,878
4312,2176,4,March,2022,480
4313,1549,2,May,2021,551
4314,2403,5,August,2023,992
4315,4886,2,December,2023,301
4316,3358,2,April,2022,264
4317,2967,5,July,2023,650
4318,3933,5,February,2022,718
4319,3537,1,February,2020,232
4320,1158,4,April,2023,510
4321,5282,1,October,2021,352
4322,5146,2,December,2023,928
4323,2985,3,December,2023,860
4324,5377,5,December,2023,747
4325,3913,1,June,2021,548
4326,3235,4,November,2023,305
4327,2378,4,February,2020,135
4328,3233,3,August,2022,298
4329,376,5,March,2021,934
4330,4730,3,October,2021,800
4331,3852,1,July,2020,998
4332,1388,2,January,2021,566
4333,1306,2,October,2023,371
4334,3143,3,June,2022,485
4335,3264,1,August,2023,313
4336,460,5,August,2022,513
4337,4262,2,December,2023,862
4338,1794,2,October,2021,311
4339,3550,5,July,2020,286
4340,1932,1,October,2020,562
4341,2200,3,October,2023,725
4342,859,2,January,2023,330
4343,1573,2,October,2020,392
4344,4946,2,September,2021,733
4345,1130,3,September,2020,868
4346,3745,3,February,2020,813
4347,3503,3,July,2023,727
4348,4879,1,April,2020,980
4349,2696,1,December,2022,359
4350,112,5,December,2023,616
4351,3391,5,March,2023,974
4352,4393,5,May,2023,226
4353,1678,3,March,2022,246
4354,153,4,December,2022,386
4355,2521,4,August,2020,187
4356,3257,5,April,2023,478
4357,2307,3,July,2020,937
4358,506,5,December,2021,766
4359,4228,3,April,2023,559
4360,904,2,February,2022,656
4361,3648,3,December,2020,256
4362,4569,1,March,2020,432
4363,1840,2,August,2022,620
4364,3628,3,December,2021,488
4365,2793,4,October,2020,120
4366,3024,5,May,2023,803
4367,1266,3,May,2021,175
4368,4328,5,January,2022,621
4369,695,4,December,2023,964
4370,2820,1,October,2020,766
4371,2456,2,February,2021,321
4372,5026,5,August,2022,260
4373,3850,4,April,2023,242
4374,2830,5,December,2023,971
4375,4462,5,January,2023,268
4376,5317,5,August,2022,165
4377,1113,5,November,2023,439
4378,3756,4,November,2020,984
4379,4268,1,January,2023,159
4380,5480,5,August,2021,384
4381,1912,4,September,2022,866
4382,4350,2,September,2021,570
4383,3358,4,November,2022,808
4384,3722,4,February,2021,871
4385,4373,3,November,2020,873
4386,4724,4,August,2023,119
4387,3890,2,March,2021,962
4388,1575,4,July,2022,849
4389,3827,3,August,2022,778
4390,4718,3,October,2023,843
4391,2470,4,July,2023,945
4392,5088,3,October,2020,609
4393,2752,1,March,2020,872
4394,4434,2,November,2022,536
4395,3745,3,April,2022,516
4396,4159,1,February,2020,222
4397,3046,5,May,2020,818
4398,4049,2,September,2023,396
4399,1387,5,March,2020,442
4400,1547,2,September,2020,603
4401,1225,2,November,2022,721
4402,1199,3,January,2021,179
4403,490,2,May,2021,992
4404,4331,2,August,2023,781
4405,60,4,August,2021,414
4406,3208,3,February,2022,751
4407,5064,3,September,2021,599
4408,174,3,August,2023,853
4409,3515,3,June,2023,682
4410,3233,3,November,2021,251
4411,1564,1,January,2023,290
4412,2546,1,February,2020,475
4413,2967,1,December,2020,663
4414,3540,4,April,2021,930
4415,4304,5,October,2020,679
4416,2983,1,July,2022,736
4417,142,2,December,2023,504
4418,2368,4,April,2023,977
4419,2235,1,January,2022,426
4420,1517,5,March,2022,274
4421,2513,3,March,2020,813
4422,1395,3,November,2021,524
4423,347,2,March,2020,619
4424,4379,2,May,2022,578
4425,2821,1,September,2023,131
4426,4589,2,September,2022,301
4427,3426,1,November,2020,230
4428,1574,4,June,2020,649
4429,4612,5,November,2023,836
4430,671,3,November,2020,965
4431,2111,4,July,2021,236
4432,1296,1,April,2021,635
4433,4764,4,November,2022,384
4434,2221,1,March,2020,661
4435,2278,3,August,2021,922
4436,4703,2,December,2023,403
4437,5020,3,June,2022,236
4438,2971,1,September,2020,271
4439,3110,2,January,2020,629
4440,3995,4,March,2022,761
4441,229,4,December,2021,547
4442,91,4,September,2023,821
4443,2024,5,September,2022,286
4444,2654,5,October,2022,869
4445,741,2,December,2022,178
4446,2947,5,October,2021,835
4447,5038,1,November,2020,926
4448,844,5,May,2021,463
4449,1907,1,March,2023,260
4450,2595,3,January,2021,827
4451,3362,4,June,2023,785
4452,3444,2,April,2023,542
4453,747,5,December,2021,613
4454,3193,3,October,2020,387
4455,3535,2,September,2023,182
4456,2284,1,July,2020,405
4457,2001,2,April,2022,189
4458,3155,3,March,2022,131
4459,4223,3,July,2020,970
4460,2185,2,February,2023,305
4461,2666,3,March,2022,211
4462,1372,1,August,2020,604
4463,3969,5,February,2022,749
4464,3545,3,December,2021,130
4465,2963,4,October,2021,260
4466,3354,5,October,2023,519
4467,4740,4,June,2020,554
4468,2210,4,January,2020,139
4469,1579,4,March,2020,817
4470,1701,5,September,2021,180
4471,4325,2,April,2022,284
4472,3967,2,February,2023,371
4473,2206,4,June,2023,699
4474,1367,1,January,2020,452
4475,3666,3,July,2021,752
4476,1739,3,November,2021,767
4477,3729,1,March,2020,518
4478,2221,3,December,2021,834
4479,2527,5,July,2023,617
4480,623,2,December,2023,716
4481,309,2,April,2020,406
4482,1495,2,November,2023,235
4483,2929,4,July,2023,727
4484,2171,2,May,2020,893
4485,2232,2,April,2022,571
4486,4683,2,October,2022,186
4487,1100,1,September,2021,925
4488,1143,4,August,2022,747
4489,560,4,December,2023,728
4490,4882,4,March,2020,138
4491,5422,1,May,2022,156
4492,704,1,July,2023,498
4493,5419,1,September,2022,368
4494,5060,3,February,2022,306
4495,3865,3,May,2023,341
4496,2678,5,January,2021,803
4497,3596,2,April,2022,669
4498,4649,3,March,2023,957
4499,1469,5,March,2020,952
4500,169,3,July,2022,297
4501,5309,2,September,2023,986
4502,1361,1,January,2020,359
4503,1794,4,September,2023,626
4504,5164,2,April,2023,392
4505,652,3,March,2023,137
4506,4747,5,October,2020,229
4507,2466,4,August,2020,825
4508,4157,1,January,2022,907
4509,4292,4,August,2022,656
4510,780,3,December,2021,824
4511,2722,5,April,2023,315
4512,3933,1,December,2020,804
4513,2260,3,November,2022,323
4514,1271,5,December,2021,389
4515,1957,1,December,2022,675
4516,2438,5,November,2023,746
4517,3839,1,August,2022,595
4518,1503,2,January,2021,510
4519,2627,5,March,2023,659
4520,1557,4,February,2023,653
4521,1779,5,April,2023,119
4522,4865,5,January,2020,445
4523,3091,2,January,2021,548
4524,2983,2,January,2021,108
4525,3720,3,January,2021,732
4526,5158,3,May,2022,698
4527,1774,3,April,2023,410
4528,5281,2,March,2021,249
4529,3468,1,April,2022,182
4530,1828,2,June,2020,946
4531,1982,1,August,2020,714
4532,643,2,March,2020,866
4533,3820,3,September,2021,943
4534,551,2,November,2022,150
4535,4144,2,May,2021,550
4536,1475,4,December,2021,412
4537,729,2,September,2021,399
4538,249,5,June,2022,743
4539,1352,5,September,2021,588
4540,4663,3,August,2023,660
4541,599,4,February,2020,429
4542,216,3,December,2022,454
4543,1417,5,April,2020,625
4544,3064,5,October,2022,455
4545,1594,1,February,2023,347
4546,801,5,July,2022,223
4547,430,4,March,2021,289
4548,4423,2,August,2021,326
4549,4596,4,March,2021,160
4550,2789,4,April,2023,198
4551,4003,5,May,2020,677
4552,3118,4,September,2021,312
4553,2414,5,January,2023,894
4554,5012,1,June,2023,647
4555,4554,2,January,2023,545
4556,2730,4,January,2021,463
4557,293,2,October,2020,334
4558,5429,5,July,2023,747
4559,895,2,November,2020,286
4560,2471,3,December,2022,845
4561,287,2,July,2021,558
4562,2697,5,January,2020,257
4563,3022,1,December,2022,756
4564,1189,2,July,2023,247
4565,2885,1,April,2023,841
4566,1522,5,May,2021,208
4567,1511,4,June,2022,237
4568,2187,2,May,2023,731
4569,5360,4,August,2023,758
4570,937,1,February,2022,450
4571,594,4,November,2022,639
4572,3559,5,August,2022,685
4573,5021,4,June,2022,295
4574,2174,1,August,2023,481
4575,2085,4,January,2020,205
4576,2381,1,August,2020,947
4577,5282,4,May,2022,689
4578,4405,4,October,2020,764
4579,5207,2,January,2023,519
4580,1893,3,February,2022,999
4581,5120,2,September,2022,880
4582,1469,4,January,2021,233
4583,3279,1,February,2020,347
4584,5094,1,April,2023,814
4585,157,2,March,2020,543
4586,4323,1,September,2023,764
4587,4329,2,September,2023,783
4588,1596,1,December,2021,843
4589,4943,4,March,2021,832
4590,860,5,September,2023,985
4591,5115,3,November,2020,544
4592,3688,3,August,2022,219
4593,2546,4,November,2021,511
4594,1446,3,January,2022,926
4595,3258,4,June,2021,332
4596,2044,3,June,2022,813
4597,1261,2,September,2022,252
4598,3214,5,March,2023,864
4599,1904,3,September,2023,278
4600,2349,5,April,2021,995
4601,2484,5,April,2021,193
4602,1708,5,September,2023,804
4603,4612,4,June,2022,597
4604,5470,2,September,2020,764
4605,2960,3,June,2022,515
4606,4491,2,June,2021,759
4607,3846,3,May,2021,220
4608,4452,5,July,2020,691
4609,1174,2,June,2023,999
4610,1375,3,August,2023,828
4611,3221,3,April,2021,259
4612,1029,2,May,2020,130
4613,4238,4,July,2020,452
4614,4543,3,January,2023,594
4615,5390,5,December,2020,584
4616,4725,1,April,2020,669
4617,5165,2,July,2020,600
4618,4780,3,May,2020,734
4619,2469,5,February,2022,206
4620,4916,1,May,2021,897
4621,1663,3,February,2021,649
4622,2212,4,January,2022,444
4623,1978,5,May,2021,717
4624,4207,1,June,2023,193
4625,208,3,August,2023,433
4626,4208,3,August,2020,940
4627,2852,3,May,2023,607
4628,3935,5,October,2023,545
4629,4564,1,December,2023,369
4630,58,5,October,2020,277
4631,1423,5,May,2023,705
4632,3728,4,November,2021,834
4633,1260,2,July,2023,906
4634,5170,3,April,2023,787
4635,2267,1,January,2023,305
4636,2713,4,September,2023,537
4637,1552,3,February,2023,541
4638,2165,4,August,2021,966
4639,2027,5,September,2020,694
4640,2386,4,October,2023,416
4641,1635,5,December,2021,244
4642,5157,4,March,2021,437
4643,4491,2,April,2021,807
4644,3547,4,May,2021,428
4645,222,4,August,2022,894
4646,450,2,April,2022,756
4647,4289,5,February,2022,852
4648,3213,2,October,2022,404
4649,1493,5,December,2023,268
4650,2960,4,July,2021,527
4651,4489,2,November,2020,423
4652,3782,1,March,2023,999
4653,4734,3,May,2020,969
4654,4465,1,January,2022,415
4655,772,5,July,2021,574
4656,4110,2,January,2021,501
4657,5299,1,July,2020,554
4658,5214,5,January,2023,908
4659,721,5,July,2021,140
4660,3414,2,October,2022,253
4661,2083,1,March,2022,604
4662,88,2,July,2021,765
4663,5073,1,March,2020,725
4664,532,1,December,2023,489
4665,1115,2,April,2022,363
4666,41,5,June,2022,306
4667,309,3,February,2022,239
4668,4004,2,November,2020,384
4669,4705,3,April,2023,545
4670,1772,5,September,2020,393
4671,1424,4,November,2023,892
4672,4963,5,July,2021,584
4673,5223,2,September,2021,616
4674,3684,3,August,2021,322
4675,1544,5,December,2022,848
4676,869,1,January,2022,256
4677,2390,4,July,2021,534
4678,4865,4,May,2023,111
4679,1126,1,January,2020,252
4680,825,2,October,2022,688
4681,4347,4,March,2020,913
4682,3595,5,May,2021,388
4683,1273,3,March,2020,495
4684,1180,5,August,2023,434
4685,3083,2,December,2023,989
4686,5343,3,April,2022,747
4687,4694,2,June,2022,321
4688,143,2,November,2022,102
4689,95,1,November,2023,603
4690,3179,2,September,2022,913
4691,1642,2,December,2022,694
4692,4145,1,March,2022,557
4693,1005,1,July,2021,540
4694,4913,3,January,2023,725
4695,1620,1,August,2022,821
4696,958,4,May,2021,312
4697,1394,3,May,2022,849
4698,1289,5,November,2023,515
4699,4902,5,March,2023,238
4700,165,5,February,2023,643
4701,3287,5,August,2020,542
4702,1922,3,May,2020,771
4703,1277,2,November,2021,503
4704,4684,2,May,2021,421
4705,5418,2,February,2020,724
4706,4141,2,September,2020,341
4707,2396,2,September,2022,403
4708,2310,4,November,2021,443
4709,4354,3,September,2021,677
4710,813,1,September,2022,120
4711,755,1,August,2023,423
4712,2159,4,January,2020,561
4713,1339,4,September,2021,533
4714,2858,4,August,2021,901
4715,408,5,November,2020,491
4716,69,3,October,2023,728
4717,3954,4,October,2022,615
4718,2325,1,August,2020,323
4719,3214,5,February,2023,580
4720,3620,4,August,2022,619
4721,3679,2,February,2021,372
4722,4610,2,April,2022,981
4723,1185,2,August,2021,849
4724,1039,2,June,2020,115
4725,3898,4,May,2023,699
4726,5292,3,January,2022,834
4727,1909,3,May,2021,960
4728,1343,1,April,2023,375
4729,3445,3,January,2020,431
4730,673,2,July,2021,186
4731,857,1,May,2023,486
4732,5276,3,February,2023,682
4733,2489,3,December,2020,265
4734,4558,4,May,2020,341
4735,3079,2,February,2022,688
4736,2851,2,May,2020,798
4737,297,1,January,2020,204
4738,3072,3,January,2022,797
4739,3967,4,October,2021,823
4740,3166,3,September,2022,814
4741,808,5,March,2022,563
4742,2285,3,May,2021,137
4743,2396,4,November,2021,889
4744,1435,5,November,2020,103
4745,4389,5,March,2023,443
4746,205,4,November,2021,127
4747,827,5,August,2020,961
4748,3303,4,May,2021,566
4749,1665,5,October,2023,869
4750,561,1,June,2021,830
4751,4270,1,November,2020,862
4752,257,2,January,2023,928
4753,1229,3,April,2022,959
4754,2106,4,August,2020,463
4755,2320,2,July,2020,127
4756,3604,1,August,2020,255
4757,1390,4,January,2020,812
4758,3590,3,May,2021,913
4759,1747,3,April,2020,344
4760,1526,2,August,2022,571
4761,5190,5,February,2022,584
4762,5028,2,January,2020,101
4763,601,1,February,2020,952
4764,5324,3,May,2020,631
4765,423,5,December,2023,761
4766,1588,2,October,2022,351
4767,2443,4,August,2023,917
4768,3938,2,July,2023,866
4769,2862,1,December,2021,750
4770,5255,1,August,2023,350
4771,81,1,October,2020,899
4772,248,3,December,2022,315
4773,153,4,August,2020,260
4774,771,4,March,2023,496
4775,4750,2,May,2020,346
4776,2277,2,April,2020,286
4777,3851,3,December,2021,860
4778,2665,5,September,2021,119
